code,subcode,unit,time_code,time_sub,yearmonth,cat_label,total,mokuteki,shihonkin,yakuin,torishimariyaku,kansayaku,date,log_kansayaku,log_torishimariyaku,log_yakuin,log_mokuteki,t,month,post_kam,post_sc,post_isqm,t_post_kam,t_post_sc,ratio_kansa_yakuin,log_ratio,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_t,resid_its,ev_mn12,ev_mn11,ev_mn10,ev_mn09,ev_mn08,ev_mn07,ev_mn06,ev_mn05,ev_mn04,ev_mn03,ev_mn02,ev_mp00,ev_mp01,ev_mp02,ev_mp03,ev_mp04,ev_mp05,ev_mp06,ev_mp07,ev_mp08,ev_mp09,ev_mp10,ev_mp11,ev_mp12
100,,件数【件】,2011000808,,2011年8月,,52098,3714,1802,39417,322,1500,2011-08-01,7.313220387090301,5.7745515455444085,10.581952474309931,8.219864741912652,31,8,0,0,0,0,0,0.03805464647233427,-3.26873208721963,0,0,0,0,0,0,1,0,0,0,0,-111,-0.04166571860707924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2011000909,,2011年9月,,48019,3427,1750,36118,386,1393,2011-09-01,7.239214973779806,5.955837369464831,10.494546635012288,8.139440521874608,32,9,0,0,0,0,0,0.03856802702253724,-3.255331661232483,0,0,0,0,0,0,0,1,0,0,0,-110,-0.030585909687606883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2011001010,,2011年10月,,49734,3601,1796,36986,343,1480,2011-10-01,7.299797366758161,5.8377304471659395,10.518294741644821,8.188966863648876,33,10,0,0,0,0,0,0.040015140864110746,-3.218497374886661,0,0,0,0,0,0,0,0,1,0,0,-109,-0.08268163402727957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2011001111,,2011年11月,,46619,3291,1743,35206,279,1449,2011-11-01,7.278628942320682,5.631211781821365,10.468971801605917,8.098946748943339,34,11,0,0,0,0,0,0.041157757200477194,-3.190342859285235,0,0,0,0,0,0,0,0,0,1,0,-108,0.035247089776002216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2011001212,,2011年12月,,50051,3330,1782,38248,313,1457,2011-12-01,7.284134806195205,5.746203190540153,10.551846550305939,8.110727582974489,35,12,0,0,0,0,0,0.03809349508471031,-3.2677117441107346,0,0,0,0,0,0,0,0,0,0,1,-107,-0.02086060026343306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000101,,2012年1月,,37382,2941,1606,26984,254,1068,2012-01-01,6.97354301952014,5.537334267018537,10.202999376741486,7.9865049385539955,36,1,0,0,0,0,0,0.03957900978357545,-3.229456357221346,0,0,0,0,0,0,0,0,0,0,0,-106,-0.12253916813772836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000202,,2012年2月,,37760,3410,1715,26896,296,1123,2012-02-01,7.023758954738443,5.69035945432406,10.199732855648397,8.134467570277563,37,2,0,0,0,0,0,0.04175342058298632,-3.1759739009099537,1,0,0,0,0,0,0,0,0,0,0,-105,-0.04994798124655064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000303,,2012年3月,,43174,3809,1941,31156,314,1174,2012-03-01,7.068172000388042,5.749392985908253,10.34676212203984,8.245121966478605,38,3,0,0,0,0,0,0.03768134548722558,-3.2785901216517974,0,1,0,0,0,0,0,0,0,0,0,-104,0.030729967292397742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000404,,2012年4月,,54104,3906,1867,39657,349,1376,2012-04-01,7.226936018493289,5.855071922202427,10.58802275624751,8.270269111436624,39,4,0,0,0,0,0,0.03469753133116474,-3.36108673775422,0,0,1,0,0,0,0,0,0,0,0,-103,-0.06572606679274129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,,件数【件】,2012000505,,2012年5月,,50686,3684,2018,38307,349,1524,2012-05-01,7.329093736246592,5.855071922202427,10.55338792609279,8.211754397375197,40,5,0,0,0,0,0,0.03978385151538883,-3.224294189846199,0,0,0,1,0,0,0,0,0,0,0,-102,0.08619215580273831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
